customer_id,acquisition_channel,acquisition_date,age_group,gender,city,country,subscription_plan,first_purchase_value
CUST-005902,Email,2024-12-02,35-44,Male,Austin,United States,Free,27.26
CUST-001282,Email,2024-12-02,18-24,Female,Melbourne,Australia,Premium,116.02
CUST-000703,Email,2024-12-02,35-44,Male,Los Angeles,United States,Basic,27.91
CUST-001083,Email,2024-12-02,45-54,Female,Manchester,United Kingdom,Basic,26.56
CUST-002091,Google Ads,2024-12-02,55+,Female,Toronto,Canada,Basic,48.86
CUST-004575,TikTok,2024-12-02,35-44,Male,Mumbai,India,Basic,28.7
CUST-005364,Instagram,2024-12-02,25-34,Male,Bengaluru,India,Free,25.28
CUST-002405,Email,2024-12-02,45-54,Male,Sydney,Australia,Premium,71.23
CUST-001059,Facebook,2024-12-02,18-24,Male,Chicago,United States,Basic,54.1
CUST-000592,Email,2024-12-02,18-24,Female,Seattle,United States,Enterprise,263.56
CUST-000315,Organic,2024-12-02,55+,Male,Birmingham,United Kingdom,Basic,53.13
CUST-004123,Email,2024-12-02,25-34,Male,Birmingham,United Kingdom,Premium,108.84
CUST-000863,Facebook,2024-12-02,25-34,Female,Mumbai,India,Enterprise,160.06
CUST-002814,Facebook,2024-12-02,45-54,Male,Pune,India,Basic,43.8
CUST-003705,Facebook,2024-12-02,35-44,Male,Austin,United States,Free,22.82
CUST-000128,Facebook,2024-12-02,25-34,Male,Vancouver,Canada,Basic,32.86
CUST-005435,Email,2024-12-02,18-24,Female,Chicago,United States,Premium,125.57
CUST-004274,Google Ads,2024-12-02,25-34,Female,Chicago,United States,Enterprise,160.19
CUST-003576,Google Ads,2024-12-02,25-34,Male,Bengaluru,India,Premium,86.88
CUST-005886,Email,2024-12-02,45-54,Female,Sydney,Australia,Basic,10.92
CUST-004714,Google Ads,2024-12-02,18-24,Male,Austin,United States,Enterprise,260.11
CUST-002947,Google Ads,2024-12-03,45-54,Female,Seattle,United States,Basic,51.19
CUST-005158,Google Ads,2024-12-03,55+,Male,Mumbai,India,Basic,35.79
CUST-000845,Email,2024-12-03,25-34,Female,Chicago,United States,Basic,68.18
CUST-005038,Email,2024-12-03,35-44,Male,Los Angeles,United States,Free,30.24
CUST-005530,Instagram,2024-12-03,35-44,Male,Pune,India,Free,17.98
CUST-004008,Instagram,2024-12-03,18-24,Female,Bengaluru,India,Premium,109.04
CUST-002980,Email,2024-12-03,18-24,Female,New York,United States,Free,25.65
CUST-002084,Instagram,2024-12-03,55+,Female,Birmingham,United Kingdom,Free,26.13
CUST-004744,Facebook,2024-12-03,55+,Female,Los Angeles,United States,Premium,108.34
CUST-002047,Facebook,2024-12-03,25-34,Male,Bengaluru,India,Premium,81.12
CUST-004612,Google Ads,2024-12-03,25-34,Male,Austin,United States,Basic,58.01
CUST-000658,Organic,2024-12-03,18-24,Female,Chicago,United States,Basic,42.96
CUST-001592,Instagram,2024-12-03,35-44,Female,Manchester,United Kingdom,Enterprise,137.81
CUST-002166,Email,2024-12-03,18-24,Female,Delhi,India,Premium,21.33
CUST-000411,Email,2024-12-03,18-24,Male,Montreal,Canada,Basic,52.56
CUST-001040,Google Ads,2024-12-03,18-24,Male,Delhi,India,Basic,55.09
CUST-002774,Instagram,2024-12-03,18-24,Female,New York,United States,Free,20.65
CUST-000926,Facebook,2024-12-03,45-54,Male,Mumbai,India,Basic,51.45
CUST-002513,Google Ads,2024-12-03,45-54,Female,Austin,United States,Free,18.51
CUST-003857,Email,2024-12-03,45-54,Male,Mumbai,India,Basic,55.4
CUST-002622,Google Ads,2024-12-03,25-34,Male,Manchester,United Kingdom,Free,25.6
CUST-001859,Email,2024-12-03,18-24,Male,Sydney,Australia,Free,13.53
CUST-005233,Email,2024-12-03,35-44,Male,Delhi,India,Basic,45.76
CUST-001901,Google Ads,2024-12-03,55+,Female,Bengaluru,India,Basic,70.81
CUST-000736,Google Ads,2024-12-03,45-54,Male,Seattle,United States,Basic,58.9
CUST-002734,Email,2024-12-03,45-54,Male,Montreal,Canada,Premium,120.25
CUST-002682,Google Ads,2024-12-03,25-34,Female,Sydney,Australia,Free,16.5
CUST-004957,Google Ads,2024-12-03,18-24,Female,Bengaluru,India,Premium,93.85
CUST-004053,Google Ads,2024-12-03,25-34,Male,Austin,United States,Basic,30.83
CUST-001239,Google Ads,2024-12-04,18-24,Female,Bengaluru,India,Free,17.74
CUST-001428,Email,2024-12-04,18-24,Female,Manchester,United Kingdom,Free,24.44
CUST-005830,Email,2024-12-04,45-54,Female,Sydney,Australia,Basic,40.43
CUST-001198,Google Ads,2024-12-04,35-44,Male,Pune,India,Basic,56.37
CUST-005442,Facebook,2024-12-04,55+,Female,Seattle,United States,Free,20.88
CUST-003332,Email,2024-12-04,25-34,Female,Los Angeles,United States,Premium,131.25
CUST-000971,Email,2024-12-04,18-24,Male,Chicago,United States,Basic,42.4
CUST-000391,Email,2024-12-04,45-54,Male,Mumbai,India,Premium,64.9
CUST-003515,Organic,2024-12-04,55+,Male,Pune,India,Premium,88.46
CUST-002311,Email,2024-12-04,35-44,Female,Chicago,United States,Basic,42.75
CUST-000824,Email,2024-12-04,45-54,Male,Vancouver,Canada,Premium,102.54
CUST-003806,Google Ads,2024-12-04,18-24,Male,Austin,United States,Premium,125.8
CUST-004200,Facebook,2024-12-04,18-24,Female,Sydney,Australia,Basic,44.06
CUST-005802,Email,2024-12-04,45-54,Female,Melbourne,Australia,Free,5.0
CUST-005608,Email,2024-12-04,45-54,Male,Sydney,Australia,Premium,111.6
CUST-001117,Google Ads,2024-12-04,25-34,Female,New York,United States,Enterprise,235.51
CUST-002253,Email,2024-12-04,35-44,Female,Mumbai,India,Basic,63.25
CUST-005216,Instagram,2024-12-04,18-24,Male,New York,United States,Free,12.7
CUST-002466,Google Ads,2024-12-04,25-34,Male,Los Angeles,United States,Basic,51.98
CUST-004419,Google Ads,2024-12-04,18-24,Male,Pune,India,Free,17.96
CUST-005009,Facebook,2024-12-04,25-34,Male,Melbourne,Australia,Enterprise,230.21
CUST-004874,Email,2024-12-04,18-24,Female,Mumbai,India,Basic,44.7
CUST-001548,Email,2024-12-04,18-24,Male,Los Angeles,United States,Basic,47.47
CUST-004849,Google Ads,2024-12-05,18-24,Female,Los Angeles,United States,Free,20.92
CUST-001006,Email,2024-12-05,35-44,Female,Chicago,United States,Basic,33.09
CUST-003115,Email,2024-12-05,35-44,Female,Bengaluru,India,Basic,37.29
CUST-001690,Facebook,2024-12-05,45-54,Male,New York,United States,Basic,64.29
CUST-004994,Email,2024-12-05,18-24,Female,Delhi,India,Premium,108.41
CUST-004580,Email,2024-12-05,25-34,Other,Birmingham,United Kingdom,Premium,73.75
CUST-004804,Google Ads,2024-12-05,18-24,Female,Birmingham,United Kingdom,Basic,52.43
CUST-005669,Facebook,2024-12-05,25-34,Male,Birmingham,United Kingdom,Basic,42.39
CUST-004380,Email,2024-12-05,35-44,Female,Austin,United States,Basic,50.42
CUST-000106,Facebook,2024-12-05,35-44,Female,London,United Kingdom,Basic,32.35
CUST-002549,Google Ads,2024-12-05,25-34,Female,Melbourne,Australia,Free,30.23
CUST-002130,Email,2024-12-05,35-44,Female,Manchester,United Kingdom,Premium,66.56
CUST-003101,Email,2024-12-05,18-24,Female,Mumbai,India,Enterprise,197.31
CUST-003280,Google Ads,2024-12-05,45-54,Male,London,United Kingdom,Basic,66.51
CUST-000914,Google Ads,2024-12-05,25-34,Male,Toronto,Canada,Premium,88.44
CUST-003999,Email,2024-12-05,25-34,Female,Los Angeles,United States,Basic,62.25
CUST-003498,Email,2024-12-05,55+,Male,Pune,India,Premium,95.01
CUST-003824,Email,2024-12-05,35-44,Female,Vancouver,Canada,Premium,72.9
CUST-004233,Facebook,2024-12-06,18-24,Female,Los Angeles,United States,Basic,58.29
CUST-005746,Affiliate,2024-12-06,55+,Female,Sydney,Australia,Basic,45.73
CUST-005065,Facebook,2024-12-06,25-34,Male,Vancouver,Canada,Free,24.6
CUST-005911,Email,2024-12-06,55+,Male,Austin,United States,Free,17.43
CUST-003602,Google Ads,2024-12-06,45-54,Female,Mumbai,India,Free,10.72
CUST-002662,Email,2024-12-06,25-34,Male,Seattle,United States,Basic,60.05
CUST-000278,Email,2024-12-06,25-34,Male,Seattle,United States,Premium,102.29
CUST-000194,Email,2024-12-06,25-34,Male,Vancouver,Canada,Premium,113.36
CUST-004821,Google Ads,2024-12-06,18-24,Female,Bengaluru,India,Free,27.89
CUST-003530,Email,2024-12-06,35-44,Male,Vancouver,Canada,Basic,20.4
CUST-001088,Email,2024-12-06,45-54,Female,Delhi,India,Premium,141.15
CUST-001683,Google Ads,2024-12-06,35-44,Female,New York,United States,Enterprise,72.61
CUST-000261,Google Ads,2024-12-06,35-44,Male,Chicago,United States,Basic,47.18
CUST-005905,Google Ads,2024-12-06,35-44,Male,London,United Kingdom,Free,11.07
CUST-004216,Email,2024-12-06,35-44,Male,Sydney,Australia,Free,20.48
CUST-003298,Email,2024-12-06,45-54,Female,Birmingham,United Kingdom,Premium,104.67
CUST-002949,Google Ads,2024-12-06,25-34,Female,Melbourne,Australia,Premium,69.42
CUST-005248,Facebook,2024-12-06,35-44,Female,London,United Kingdom,Basic,76.58
CUST-005835,Google Ads,2024-12-06,18-24,Male,London,United Kingdom,Basic,46.36
CUST-003622,Email,2024-12-06,18-24,Female,Los Angeles,United States,Enterprise,252.22
CUST-005598,Google Ads,2024-12-06,35-44,Female,Bengaluru,India,Free,16.88
CUST-002837,Affiliate,2024-12-06,18-24,Male,Vancouver,Canada,Premium,110.51
CUST-000682,Email,2024-12-06,25-34,Female,Sydney,Australia,Enterprise,270.44
CUST-000135,Facebook,2024-12-06,25-34,Female,Bengaluru,India,Premium,76.79
CUST-001354,Email,2024-12-06,25-34,Other,Delhi,India,Enterprise,220.5
CUST-002103,Email,2024-12-06,35-44,Female,Bengaluru,India,Basic,50.64
CUST-002992,Email,2024-12-06,35-44,Male,Sydney,Australia,Enterprise,176.04
CUST-003140,Google Ads,2024-12-06,25-34,Male,Chicago,United States,Free,21.7
CUST-005774,Google Ads,2024-12-06,25-34,Male,Melbourne,Australia,Basic,36.96
CUST-004254,Email,2024-12-06,45-54,Male,Mumbai,India,Basic,56.82
CUST-001459,Google Ads,2024-12-06,45-54,Other,Sydney,Australia,Basic,61.9
CUST-000589,Affiliate,2024-12-06,25-34,Female,New York,United States,Premium,87.57
CUST-001629,Google Ads,2024-12-06,35-44,Male,Seattle,United States,Premium,110.28
CUST-003962,Email,2024-12-07,45-54,Other,Delhi,India,Premium,95.36
CUST-001549,Facebook,2024-12-07,35-44,Male,London,United Kingdom,Basic,46.8
CUST-001047,Email,2024-12-07,18-24,Male,Austin,United States,Basic,52.03
CUST-003439,Email,2024-12-07,35-44,Female,Birmingham,United Kingdom,Free,30.55
CUST-003822,Email,2024-12-07,35-44,Male,Sydney,Australia,Basic,47.92
CUST-005161,Email,2024-12-07,35-44,Male,Melbourne,Australia,Premium,89.35
CUST-003459,Google Ads,2024-12-07,25-34,Male,Delhi,India,Basic,66.33
CUST-000285,Google Ads,2024-12-07,18-24,Female,Birmingham,United Kingdom,Free,16.42
CUST-001107,Google Ads,2024-12-07,35-44,Female,Mumbai,India,Basic,37.97
CUST-000229,Email,2024-12-07,35-44,Male,Austin,United States,Free,23.98
CUST-001141,Email,2024-12-07,18-24,Male,Austin,United States,Basic,71.32
CUST-004888,Instagram,2024-12-07,35-44,Male,Birmingham,United Kingdom,Basic,62.81
CUST-001868,Email,2024-12-07,18-24,Male,Vancouver,Canada,Premium,61.72
CUST-001113,Email,2024-12-07,25-34,Male,Birmingham,United Kingdom,Free,30.17
CUST-003544,Google Ads,2024-12-07,35-44,Male,New York,United States,Basic,30.38
CUST-004231,Email,2024-12-07,35-44,Male,Pune,India,Free,20.72
CUST-004737,Email,2024-12-07,25-34,Male,Seattle,United States,Basic,73.89
CUST-001402,Email,2024-12-07,25-34,Male,New York,United States,Premium,111.47
CUST-005546,Email,2024-12-07,45-54,Male,Birmingham,United Kingdom,Enterprise,245.95
CUST-002728,Email,2024-12-07,18-24,Female,Austin,United States,Basic,35.38
CUST-001619,Google Ads,2024-12-07,25-34,Female,Austin,United States,Basic,52.51
CUST-004427,Instagram,2024-12-07,55+,Other,Austin,United States,Basic,62.92
CUST-001765,Email,2024-12-07,35-44,Female,Toronto,Canada,Basic,45.88
CUST-004085,Google Ads,2024-12-07,45-54,Male,Manchester,United Kingdom,Basic,42.06
CUST-002206,Facebook,2024-12-07,18-24,Female,Melbourne,Australia,Free,11.46
CUST-001984,Facebook,2024-12-07,25-34,Female,Chicago,United States,Premium,89.74
CUST-001358,Email,2024-12-07,25-34,Male,London,United Kingdom,Premium,108.12
CUST-002309,Email,2024-12-07,18-24,Female,Sydney,Australia,Free,10.22
CUST-005511,Google Ads,2024-12-07,18-24,Female,Sydney,Australia,Basic,66.84
CUST-005674,Google Ads,2024-12-07,35-44,Female,Los Angeles,United States,Basic,61.02
CUST-004666,Email,2024-12-07,18-24,Female,New York,United States,Premium,91.72
CUST-002672,Google Ads,2024-12-07,18-24,Male,Austin,United States,Premium,95.93
CUST-001760,Email,2024-12-08,45-54,Other,Mumbai,India,Basic,41.82
CUST-000444,Google Ads,2024-12-08,35-44,Female,Austin,United States,Basic,49.47
CUST-002357,Email,2024-12-08,25-34,Male,Montreal,Canada,Free,23.47
CUST-000930,Email,2024-12-08,25-34,Female,Manchester,United Kingdom,Premium,144.69
CUST-000605,Facebook,2024-12-08,25-34,Female,Chicago,United States,Basic,28.17
CUST-004962,Email,2024-12-08,25-34,Male,Sydney,Australia,Basic,62.76
CUST-002351,Email,2024-12-08,35-44,Male,Melbourne,Australia,Basic,29.17
CUST-002515,Facebook,2024-12-08,25-34,Male,Austin,United States,Basic,68.17
CUST-001547,Email,2024-12-08,45-54,Male,New York,United States,Premium,78.22
CUST-003614,Email,2024-12-08,18-24,Male,Birmingham,United Kingdom,Enterprise,209.15
CUST-005126,Email,2024-12-08,35-44,Female,Austin,United States,Free,20.12
CUST-002338,Affiliate,2024-12-08,55+,Female,Mumbai,India,Basic,24.83
CUST-001032,Email,2024-12-08,18-24,Male,Pune,India,Enterprise,313.36
CUST-002789,Email,2024-12-08,35-44,Male,Austin,United States,Premium,105.63
CUST-005398,Google Ads,2024-12-08,18-24,Male,Delhi,India,Basic,50.02
CUST-002092,Google Ads,2024-12-08,35-44,Male,Bengaluru,India,Basic,47.59
CUST-003346,Email,2024-12-08,45-54,Male,New York,United States,Basic,72.76
CUST-003423,Google Ads,2024-12-08,25-34,Male,Mumbai,India,Enterprise,256.97
CUST-000566,Email,2024-12-08,35-44,Female,Los Angeles,United States,Premium,93.97
CUST-001994,Email,2024-12-08,45-54,Male,Seattle,United States,Basic,47.08
CUST-001704,Email,2024-12-08,45-54,Male,Pune,India,Premium,127.24
CUST-002925,Email,2024-12-09,35-44,Female,Seattle,United States,Free,34.79
CUST-002388,Email,2024-12-09,25-34,Male,Chicago,United States,Basic,61.69
CUST-003627,Facebook,2024-12-09,25-34,Female,Bengaluru,India,Basic,69.9
CUST-004221,Email,2024-12-09,55+,Female,Chicago,United States,Basic,49.6
CUST-003127,Email,2024-12-09,18-24,Male,London,United Kingdom,Basic,50.5
CUST-002462,Email,2024-12-09,25-34,Male,Seattle,United States,Basic,54.36
CUST-004420,Email,2024-12-09,55+,Male,London,United Kingdom,Premium,77.95
CUST-005888,Instagram,2024-12-09,25-34,Female,Manchester,United Kingdom,Basic,48.95
CUST-002945,Google Ads,2024-12-09,18-24,Other,Birmingham,United Kingdom,Free,23.11
CUST-002272,Facebook,2024-12-09,35-44,Female,Los Angeles,United States,Premium,127.5
CUST-001025,Email,2024-12-09,45-54,Female,Delhi,India,Premium,154.89
CUST-001016,Email,2024-12-09,45-54,Other,Los Angeles,United States,Basic,69.26
CUST-004721,Google Ads,2024-12-09,45-54,Male,Delhi,India,Premium,67.24
CUST-000418,Google Ads,2024-12-09,35-44,Male,Manchester,United Kingdom,Premium,46.07
CUST-001824,Google Ads,2024-12-09,18-24,Male,Los Angeles,United States,Free,32.34
CUST-005243,Google Ads,2024-12-09,25-34,Male,New York,United States,Basic,44.16
CUST-005862,Email,2024-12-09,35-44,Female,Chicago,United States,Premium,93.47
CUST-001587,Email,2024-12-09,35-44,Male,Pune,India,Premium,107.49
CUST-002235,Google Ads,2024-12-09,18-24,Female,Pune,India,Free,18.3
CUST-005071,Facebook,2024-12-09,25-34,Female,Birmingham,United Kingdom,Free,17.09
CUST-005822,Email,2024-12-09,25-34,Male,Birmingham,United Kingdom,Free,18.95
CUST-001737,Google Ads,2024-12-09,18-24,Female,Vancouver,Canada,Free,7.74
CUST-004789,Google Ads,2024-12-09,18-24,Female,London,United Kingdom,Premium,69.07
CUST-000085,Email,2024-12-10,25-34,Male,Bengaluru,India,Premium,98.57
CUST-002794,Email,2024-12-10,45-54,Female,Montreal,Canada,Free,15.45
CUST-000970,Google Ads,2024-12-10,18-24,Male,Los Angeles,United States,Free,28.2
CUST-004920,Email,2024-12-10,25-34,Male,Austin,United States,Basic,51.38
CUST-001478,Email,2024-12-10,25-34,Female,Seattle,United States,Free,22.05
CUST-005561,Email,2024-12-10,25-34,Female,Melbourne,Australia,Premium,91.03
CUST-000648,Email,2024-12-10,25-34,Male,Manchester,United Kingdom,Premium,90.13
CUST-004198,Email,2024-12-10,18-24,Female,Los Angeles,United States,Premium,81.55
CUST-003767,Email,2024-12-10,35-44,Female,Vancouver,Canada,Free,15.83
CUST-003397,Google Ads,2024-12-10,55+,Female,Delhi,India,Enterprise,220.04
CUST-004143,Facebook,2024-12-10,35-44,Male,Melbourne,Australia,Premium,125.95
CUST-004896,Google Ads,2024-12-10,55+,Female,Pune,India,Free,24.1
CUST-002503,Email,2024-12-10,25-34,Male,Toronto,Canada,Premium,102.33
CUST-005089,Email,2024-12-10,45-54,Male,Bengaluru,India,Premium,104.71
CUST-005596,Google Ads,2024-12-10,18-24,Female,New York,United States,Free,19.27
CUST-004633,Email,2024-12-10,55+,Female,Pune,India,Premium,89.97
CUST-002883,Email,2024-12-10,35-44,Other,Delhi,India,Premium,89.59
CUST-003405,Google Ads,2024-12-10,35-44,Male,Austin,United States,Premium,114.58
CUST-004278,Organic,2024-12-10,25-34,Female,Seattle,United States,Basic,56.96
CUST-001096,Email,2024-12-10,35-44,Male,Pune,India,Free,21.49
CUST-000371,Email,2024-12-10,35-44,Female,Pune,India,Basic,58.48
CUST-005922,Google Ads,2024-12-10,18-24,Female,Birmingham,United Kingdom,Enterprise,260.25
CUST-005001,Email,2024-12-10,45-54,Male,Seattle,United States,Premium,102.36
CUST-003076,Facebook,2024-12-10,35-44,Male,Austin,United States,Enterprise,209.2
CUST-003977,Google Ads,2024-12-10,55+,Female,Chicago,United States,Premium,98.16
CUST-004453,Email,2024-12-10,35-44,Male,Los Angeles,United States,Premium,84.89
CUST-000343,Instagram,2024-12-10,25-34,Other,Austin,United States,Free,26.14
CUST-001431,Email,2024-12-10,18-24,Male,Delhi,India,Basic,46.42
CUST-004816,Email,2024-12-10,18-24,Female,London,United Kingdom,Basic,41.07
CUST-002061,Email,2024-12-10,25-34,Female,Toronto,Canada,Basic,19.3
CUST-005013,Email,2024-12-10,18-24,Female,Bengaluru,India,Premium,92.0
CUST-001829,Email,2024-12-10,25-34,Male,Pune,India,Basic,56.78
CUST-003091,Email,2024-12-10,25-34,Male,Birmingham,United Kingdom,Enterprise,229.71
CUST-002983,Facebook,2024-12-11,35-44,Male,Seattle,United States,Free,12.07
CUST-005226,Email,2024-12-11,18-24,Female,Chicago,United States,Basic,43.53
CUST-002184,Facebook,2024-12-11,25-34,Male,Birmingham,United Kingdom,Free,13.29
CUST-003868,Email,2024-12-11,25-34,Male,London,United Kingdom,Free,20.47
CUST-005806,Facebook,2024-12-11,35-44,Male,Melbourne,Australia,Basic,68.6
CUST-000130,Google Ads,2024-12-11,18-24,Male,Pune,India,Free,24.85
CUST-001102,Email,2024-12-11,35-44,Male,New York,United States,Premium,102.23
CUST-000559,Google Ads,2024-12-11,25-34,Female,Los Angeles,United States,Free,23.84
CUST-005813,Email,2024-12-11,35-44,Other,Austin,United States,Free,19.89
CUST-003434,Email,2024-12-11,18-24,Male,New York,United States,Free,23.49
CUST-005086,Email,2024-12-11,25-34,Female,Austin,United States,Free,23.96
CUST-002467,Email,2024-12-11,35-44,Male,Seattle,United States,Premium,94.74
CUST-005731,Email,2024-12-11,35-44,Male,Sydney,Australia,Premium,93.0
CUST-002141,Facebook,2024-12-11,18-24,Male,Mumbai,India,Free,21.88
CUST-003043,Google Ads,2024-12-11,25-34,Female,Manchester,United Kingdom,Free,12.45
CUST-003453,Google Ads,2024-12-11,35-44,Female,Austin,United States,Free,11.96
CUST-002816,Google Ads,2024-12-11,35-44,Female,Los Angeles,United States,Basic,49.23
CUST-001925,Google Ads,2024-12-11,25-34,Female,Sydney,Australia,Premium,106.13
CUST-000891,Email,2024-12-11,45-54,Female,Bengaluru,India,Basic,52.15
CUST-002705,Facebook,2024-12-11,35-44,Female,Manchester,United Kingdom,Free,28.81
CUST-002348,Email,2024-12-11,25-34,Female,Mumbai,India,Basic,59.53
CUST-002545,Organic,2024-12-11,55+,Male,Birmingham,United Kingdom,Premium,67.85
CUST-001064,Google Ads,2024-12-11,25-34,Female,New York,United States,Basic,34.61
CUST-002810,Email,2024-12-12,25-34,Male,Birmingham,United Kingdom,Premium,119.79
CUST-004807,Google Ads,2024-12-12,35-44,Male,Manchester,United Kingdom,Free,38.03
CUST-003954,Email,2024-12-12,55+,Female,Delhi,India,Premium,126.87
CUST-004159,Google Ads,2024-12-12,25-34,Female,Melbourne,Australia,Premium,112.42
CUST-002179,Facebook,2024-12-12,55+,Male,Chicago,United States,Premium,71.03
CUST-005304,Email,2024-12-12,18-24,Female,Melbourne,Australia,Premium,90.41
CUST-004654,Google Ads,2024-12-12,45-54,Female,Seattle,United States,Premium,94.1
CUST-000002,Google Ads,2024-12-12,35-44,Female,Melbourne,Australia,Free,17.76
